Time,GrassPopulation,PrarieDogPopulation
1223.0,32.182416322187656,0.9790745991787729
1224.0,32.39792873421118,0.9812071574400592
1225.0,32.61481702957798,0.9835549085543662
1226.0,32.83308202111335,0.9861205857391843
1227.0,33.052724276127485,0.9889070774673874
1228.0,33.273744104992254,0.9919174317186624
1229.0,33.49614154927724,0.9951548604339064
1230.0,33.71991636942676,0.9986227441803904
1231.0,33.945068031958805,1.0023246370358332
1232.0,34.17159569616605,1.0062642716998862
1233.0,34.39949820029837,1.0104455648419062
1234.0,34.628774047205205,1.0148726226942744
1235.0,34.85942138941546,1.0195497469009283
1236.0,35.091438013631524,1.024481440631181
1237.0,35.32482132461312,1.0296724149693408
1238.0,35.55956832842562,1.0351275955910841
1239.0,35.79567561502653,1.0408521297380011
1240.0,36.033139340162556,1.0468513935022095
1241.0,36.27195520654875,1.0531309994334237
1242.0,36.512118444299965,1.0596968044813826
1243.0,36.75362379058355,1.066554918287057
1244.0,36.99646546846119,1.073711711836608
1245.0,37.24063716488615,1.0811738264926207
1246.0,37.48613200782123,1.0889481834177184
1247.0,37.732942542440966,1.0970419934062434
1248.0,37.98106070638039,1.1054627671403081
1249.0,38.230477803991114,1.1142183258871319
1250.0,38.48118447956397,1.1233168126552189
1251.0,38.733170689475756,1.1327667038275786
1252.0,38.98642567321612,1.1425768212908545
1253.0,39.24093792324891,1.152756345079895
1254.0,39.49669515366043,1.163314826557987
1255.0,39.753684267545566,1.1742622021536584
1256.0,40.011891323080455,1.1856088076756595
1257.0,40.2713014982291,1.197365393228423
1258.0,40.53189905402882,1.2095431387510156
1259.0,40.7936672963979,1.222153670203285
1260.0,41.05658853640662,1.2352090764236041
1261.0,41.32064404895089,1.248721926683301
1262.0,41.585814029765615,1.262705288963526
1263.0,41.852077550712934,1.2771727489809692
1264.0,42.11941251327835,1.2921384299894603
1265.0,42.38779560020561,1.3076170133850784
1266.0,42.65720222519926,1.3236237601429583
1267.0,42.9276064806216,1.3401745331144843
1268.0,43.19898108310867,1.3572858202140132
1269.0,43.471297317028096,1.3749747585246552
1270.0,43.74452497569932,1.3932591593529446
1271.0,44.01863230029515,1.4121575342624428
1272.0,44.29358591634148,1.43168912211643
1273.0,44.56935076773047,1.4518739171598192
1274.0,44.845890048160804,1.4727326981702775
1275.0,45.12316512991716,1.4942870587082246
1276.0,45.40113548989984,1.5165594384948822
1277.0,45.679758632814355,1.5395731559468515
1278.0,45.95899001142998,1.5633524418947677
1279.0,46.238782943815814,1.5879224745123892
1280.0,46.51908852746251,1.6133094154810028
1281.0,46.79985555019821,1.6395404474122204
1282.0,47.08103039780766,1.666643812550076
1283.0,47.36255695826461,1.6946488527707593
1284.0,47.64437652248928,1.7235860508952991
1285.0,47.92642768154476,1.753487073326991
1286.0,48.2086462201894,1.7843848140212848
1287.0,48.49096500670572,1.8163134397911713
1288.0,48.77331387893105,1.849308436945736
1289.0,49.05561952642074,1.8834066592534566
1290.0,49.337805368681344,1.9186463772148945
1291.0,49.61979142941889,1.9550673286216163
1292.0,49.901494206756816,1.9927107703693827
1293.0,50.18282653938845,2.0316195314837655
1294.0,50.463697468641335,2.071838067305302
1295.0,50.744012096444635,2.1134125147689686
1296.0,51.023671439206865,2.156390748699024
1297.0,51.30257227762925,2.200822439025035
1298.0,51.58060700250046,2.246759108808007
1299.0,51.85766345654144,2.294254192946891
1300.0,52.13362477239494,2.343363097415135
1301.0,52.40836920688294,2.3941432588543154
1302.0,52.68176997168746,2.4466542043269786
1303.0,52.95369506064571,2.5009576110035785
1304.0,53.22400707389012,2.557117365528547
